timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1661695200,Aug 28 2022 - 2:00pm,complete,N/A,KV Kortrijk,Standard Liège,Lothar D'hondt,6,0.50,0.00,0.33,1.00,0,1,1,0,0,0,"","83",4,9,3,1,3,0,1,3,2,1,7,17,4,6,3,11,10,19,46,54,0.96,2.02,3.00,50,75,50,50,25,25,50,50,50,10.00,7.00,2.70,3.40,2.45,1.28,1.88,3.25,6.00,1.70,2.05,Guldensporenstadion (Kortrijk)
1661704200,Aug 28 2022 - 4:30pm,complete,N/A,Union Saint-Gilloise,RSC Anderlecht,Nathan Verboomen,6,3.00,1.50,3.00,1.00,2,1,3,3,2,1,"2,31","12",7,7,3,0,1,0,0,3,1,0,12,11,3,6,9,5,11,8,48,52,1.23,1.47,2.00,25,50,50,0,0,25,50,25,100,9.50,5.00,2.15,3.40,2.90,1.28,1.80,3.10,6.00,1.68,2.05,Stade Joseph Mariën (Bruxelles (Brussels))
1661713200,Aug 28 2022 - 7:00pm,complete,N/A,KVC Westerlo,AS Eupen,Lawrence Visser,6,3.00,0.00,2.00,1.00,0,1,1,0,0,0,"","84",5,10,2,0,1,0,1,1,0,1,9,16,7,3,2,13,10,15,46,54,1.38,1.65,4.50,75,100,75,75,50,25,100,75,100,5.00,3.50,1.80,3.35,4.00,1.28,1.75,3.20,6.00,1.75,1.98,Het Kuipje (Westerlo)
1661970600,Aug 31 2022 - 6:30pm,complete,N/A,Royal Antwerp FC,Union Saint-Gilloise,Jonathan Lardot,5,3.00,0.50,3.00,1.00,4,2,6,5,4,1,"8,15,42,45'3","22,71",4,3,2,0,0,2,0,2,1,1,15,9,7,4,8,5,11,10,60,40,1.61,1.15,3.00,50,75,50,25,25,25,75,50,100,11.00,6.50,2.53,3.45,2.53,1.29,2.01,3.00,5.50,1.70,2.05,Bosuilstadion (Deurne)
1662057000,Sep 01 2022 - 6:30pm,complete,N/A,RSC Anderlecht,KAA Gent,Erik Lambrechts,5,3.00,2.00,1.75,1.75,0,1,1,0,0,0,"","69",5,3,2,0,2,0,0,2,0,2,11,11,2,6,9,5,10,13,51,49,1.24,1.42,3.50,75,100,75,75,0,50,100,25,100,13.50,2.00,2.05,3.50,2.95,1.25,1.75,3.00,5.50,1.66,2.20,Lotto Park (Bruxelles (Brussel))
1662144300,Sep 02 2022 - 6:45pm,complete,N/A,Club Brugge,Cercle Brugge,Lawrence Visser,7,2.33,0.00,2.50,0.00,4,0,4,1,1,0,"43,59,67,82","",7,4,1,0,3,0,0,1,3,0,12,15,7,3,5,12,10,18,63,37,1.60,1.45,2.83,67,100,50,17,17,50,84,50,67,13.67,4.67,1.35,5.30,7.50,1.22,1.66,2.65,4.80,1.91,1.91,Jan Breydelstadion (Brugge)
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,KRC Genk,Sint-Truiden,Jasper Vergoote,7,3.00,1.67,2.50,1.50,0,0,0,0,0,0,"","",8,6,1,0,3,0,1,0,1,2,17,10,5,6,12,4,14,12,57,43,1.76,1.31,2.67,67,67,50,34,17,34,84,34,50,13.00,3.66,1.54,4.25,5.00,1.20,1.68,2.70,4.75,1.75,2.00,Cegeka Arena (Genk)
1662221700,Sep 03 2022 - 4:15pm,complete,N/A,KV Mechelen,RFC Seraing,N/A,7,2.00,1.00,1.50,1.50,2,3,5,3,2,1,"27,44","22,71,81",9,3,2,0,2,0,1,1,1,1,10,7,7,4,3,3,14,17,67,33,1.59,0.87,4.00,50,100,67,50,17,67,84,50,84,7.00,3.00,1.63,4.05,4.55,1.19,1.66,2.55,4.55,1.70,2.05,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1662221700,Sep 03 2022 - 4:15pm,complete,N/A,AS Eupen,KV Kortrijk,Bert Put,7,1.00,1.00,0.75,1.50,0,1,1,0,0,0,"","81",8,4,5,0,3,0,1,4,2,1,23,16,6,2,17,14,16,7,49,51,2.24,1.45,2.50,67,67,67,17,0,50,67,17,67,8.33,8.33,2.26,3.50,2.83,1.28,1.91,3.10,6.00,1.70,2.05,Stadion am Kehrweg (Eupen)
1662230700,Sep 03 2022 - 6:45pm,complete,N/A,Standard Liège,KV Oostende,Bram Van Driessche,7,1.33,1.00,1.75,0.75,1,0,1,0,0,0,"67","",5,4,2,0,2,0,1,1,1,1,16,16,5,6,11,10,10,7,47,53,1.65,1.81,3.17,67,100,67,50,0,34,100,67,84,11.34,5.67,2.51,3.42,2.71,1.25,1.79,3.10,5.50,1.70,2.05,Stade Maurice Dufrasne (Liège (Luik))
1662291000,Sep 04 2022 - 11:30am,complete,N/A,RSC Anderlecht,OH Leuven,Jonathan Lardot,7,2.00,2.00,1.75,1.75,2,2,4,1,0,1,"71,85","19,74",12,2,3,0,1,0,1,2,0,1,25,13,9,5,16,8,11,13,59,41,2.76,1.44,3.17,50,84,50,50,17,50,67,50,100,9.34,3.33,1.38,4.09,6.81,1.14,1.46,2.20,3.75,1.67,2.10,Lotto Park (Bruxelles (Brussel))
1662300000,Sep 04 2022 - 2:00pm,complete,N/A,Royal Antwerp FC,KVC Westerlo,Wesli De Cremer,7,3.00,0.00,3.00,0.00,3,0,3,1,1,0,"33,50,82","",3,6,0,0,2,0,0,0,0,2,12,13,4,4,8,9,10,8,55,45,1.30,1.29,4.50,67,84,67,50,50,67,84,33,84,11.33,4.33,1.72,3.40,4.20,1.25,1.74,2.85,5.25,1.75,2.00,Bosuilstadion (Deurne)
1662309000,Sep 04 2022 - 4:30pm,complete,N/A,Sporting Charleroi,KAA Gent,Lothar D'hondt,7,1.00,2.33,1.50,1.75,2,1,3,2,1,1,"37,73","22",4,4,2,0,0,1,1,1,1,0,14,10,8,2,6,8,7,6,56,44,1.90,1.01,3.50,84,84,84,84,0,33,84,50,100,11.33,3.34,3.15,3.15,2.08,1.26,1.88,2.90,5.50,1.70,2.05,Stade du Pays de Charleroi (Charleroi)
1662318000,Sep 04 2022 - 7:00pm,complete,N/A,Zulte-Waregem,Union Saint-Gilloise,N/A,7,1.00,0.33,0.75,1.00,1,3,4,1,0,1,"90'1","38,70,86",7,3,3,0,3,1,2,1,2,2,11,13,2,6,9,7,14,16,45,55,1.14,1.55,3.67,67,100,67,50,33,50,84,50,100,8.66,6.66,4.33,3.50,1.67,1.25,1.75,3.00,5.50,1.73,2.00,Elindus Arena (Waregem)
1662749100,Sep 09 2022 - 6:45pm,incomplete,N/A,Sint-Truiden,Standard Liège,N/A,8,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.34,67,84,67,50,17,33,67,33,84,9.66,6.33,2.05,3.40,3.50,1.30,1.84,3.40,6.50,1.78,1.93,Stadion Stayen (Sint-Truiden (St.-Trond))
1662818400,Sep 10 2022 - 2:00pm,incomplete,N/A,KV Kortrijk,KV Mechelen,N/A,8,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.67,34,50,34,17,0,17,17,33,67,11.34,5.67,2.50,3.30,2.70,1.22,1.75,2.95,5.50,1.62,2.15,Guldensporenstadion (Kortrijk)
1662826500,Sep 10 2022 - 4:15pm,incomplete,N/A,RFC Seraing,Club Brugge,N/A,8,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.67,34,67,67,33,0,50,67,17,84,9.34,4.00,6.50,4.33,1.44,1.18,1.61,2.50,4.33,1.75,2.00,Stade du Pairay (Seraing)
1662826500,Sep 10 2022 - 4:15pm,incomplete,N/A,KV Oostende,AS Eupen,N/A,8,1.00,1.00,1.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.17,67,67,67,50,17,50,84,34,84,8.66,4.34,2.10,3.40,3.30,1.22,1.86,2.85,5.00,1.63,2.10,Diaz Arena (Oostende)
1662835500,Sep 10 2022 - 6:45pm,incomplete,N/A,OH Leuven,Sporting Charleroi,N/A,8,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.34,33,67,50,17,0,33,67,33,100,9.67,3.33,2.30,3.40,2.90,1.20,1.73,2.38,4.50,1.53,2.35,King Power at Den Dreef Stadion (Heverlee)
1662895800,Sep 11 2022 - 11:30am,incomplete,N/A,KVC Westerlo,RSC Anderlecht,N/A,8,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.67,33,67,50,17,17,34,67,17,84,8.33,4.67,2.80,3.40,2.40,1.28,1.84,3.10,6.00,1.66,2.10,Het Kuipje (Westerlo)
1662904800,Sep 11 2022 - 2:00pm,incomplete,N/A,Cercle Brugge,Royal Antwerp FC,N/A,8,1.67,3.00,1.67,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,33,50,17,0,0,50,50,0,33,9.66,1.66,2.87,3.20,2.20,1.28,1.80,3.25,6.00,1.70,2.05,Jan Breydelstadion (Brugge)
1662913800,Sep 11 2022 - 4:30pm,incomplete,N/A,Union Saint-Gilloise,KRC Genk,N/A,8,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.50,67,84,84,50,34,50,84,50,84,11.00,4.00,2.05,3.30,3.00,1.22,1.61,2.85,5.00,1.61,2.20,Stade Joseph Mariën (Bruxelles (Brussels))
1662922800,Sep 11 2022 - 7:00pm,incomplete,N/A,KAA Gent,Zulte-Waregem,N/A,8,1.33,0.67,1.33,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.17,84,84,34,0,0,50,67,17,50,11.00,5.00,1.40,4.40,8.00,1.18,1.70,2.60,4.50,1.93,1.78,GHELAMCO-arena (Gent)
1663353900,Sep 16 2022 - 6:45pm,incomplete,N/A,Royal Antwerp FC,RFC Seraing,N/A,9,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.88,63,88,75,63,38,63,75,50,100,7.25,3.25,1.35,5.00,8.30,0.00,1.63,0.00,0.00,0.00,0.00,Bosuilstadion (Deurne)
1663423200,Sep 17 2022 - 2:00pm,incomplete,N/A,KV Mechelen,OH Leuven,N/A,9,1.50,1.75,1.50,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.38,63,100,75,63,38,63,88,88,88,9.75,3.50,2.51,3.52,2.66,0.00,1.66,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1663431300,Sep 17 2022 - 4:15pm,incomplete,N/A,Cercle Brugge,KV Oostende,N/A,9,1.67,0.75,1.67,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.75,42,54,25,13,0,17,54,25,67,12.58,2.83,2.01,3.63,3.48,0.00,1.82,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1663431300,Sep 17 2022 - 4:15pm,incomplete,N/A,Zulte-Waregem,Sint-Truiden,N/A,9,0.75,1.50,0.75,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.25,50,63,38,38,13,25,63,38,63,10.75,5.00,3.15,3.45,2.20,0.00,1.73,0.00,0.00,0.00,0.00,Elindus Arena (Waregem)
1663440300,Sep 17 2022 - 6:45pm,incomplete,N/A,Sporting Charleroi,KVC Westerlo,N/A,9,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,75,100,88,50,13,50,100,50,88,10.25,4.00,2.25,3.35,3.15,0.00,1.72,0.00,0.00,0.00,0.00,Stade du Pays de Charleroi (Charleroi)
1663500600,Sep 18 2022 - 11:30am,incomplete,N/A,KRC Genk,KAA Gent,N/A,9,2.50,1.75,2.50,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.13,75,75,75,50,13,50,75,38,75,13.75,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cegeka Arena (Genk)
1663509600,Sep 18 2022 - 2:00pm,incomplete,N/A,AS Eupen,Union Saint-Gilloise,N/A,9,0.75,1.00,0.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,63,75,63,38,13,38,75,25,88,10.50,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Kehrweg (Eupen)
1663518600,Sep 18 2022 - 4:30pm,incomplete,N/A,Standard Liège,Club Brugge,N/A,9,1.75,2.00,1.75,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.04,59,88,75,42,0,75,88,25,71,11.17,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Maurice Dufrasne (Liège (Luik))
1663527600,Sep 18 2022 - 7:00pm,incomplete,N/A,RSC Anderlecht,KV Kortrijk,N/A,9,1.75,1.50,1.75,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.38,50,63,50,25,0,25,63,25,88,9.25,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lotto Park (Bruxelles (Brussel))
1664563500,Sep 30 2022 - 6:45pm,incomplete,N/A,Standard Liège,RFC Seraing,N/A,10,1.75,1.50,1.75,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,63,88,63,63,13,63,75,50,88,8.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Maurice Dufrasne (Liège (Luik))
1664632800,Oct 01 2022 - 2:00pm,incomplete,N/A,OH Leuven,Union Saint-Gilloise,N/A,10,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,54,100,71,25,13,29,100,42,100,8.67,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power at Den Dreef Stadion (Heverlee)
1664640900,Oct 01 2022 - 4:15pm,incomplete,N/A,KVC Westerlo,Zulte-Waregem,N/A,10,2.00,0.67,2.00,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.34,50,67,17,17,17,17,50,33,84,8.67,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Het Kuipje (Westerlo)
1664640900,Oct 01 2022 - 4:15pm,incomplete,N/A,KV Oostende,KRC Genk,N/A,10,1.00,2.00,1.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.67,67,84,84,67,34,67,100,34,84,8.66,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Diaz Arena (Oostende)
1664649900,Oct 01 2022 - 6:45pm,incomplete,N/A,Club Brugge,KV Mechelen,N/A,10,2.50,0.33,2.50,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.92,71,84,71,42,13,42,54,54,71,14.92,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1664710200,Oct 02 2022 - 11:30am,incomplete,N/A,RSC Anderlecht,Sporting Charleroi,N/A,10,1.75,2.00,1.75,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.38,42,54,42,42,0,29,54,29,100,11.50,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lotto Park (Bruxelles (Brussel))
1664719200,Oct 02 2022 - 2:00pm,incomplete,N/A,KAA Gent,Cercle Brugge,N/A,10,1.33,0.00,1.33,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.71,63,100,59,13,0,46,100,25,54,11.08,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GHELAMCO-arena (Gent)
1664728200,Oct 02 2022 - 4:30pm,incomplete,N/A,KV Kortrijk,Royal Antwerp FC,N/A,10,0.33,3.00,0.33,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,17,50,17,0,0,34,34,17,50,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1664737200,Oct 02 2022 - 7:00pm,incomplete,N/A,Sint-Truiden,AS Eupen,N/A,10,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.34,67,84,67,50,17,33,67,50,100,7.66,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion Stayen (Sint-Truiden (St.-Trond))
1665168300,Oct 07 2022 - 6:45pm,incomplete,N/A,Royal Antwerp FC,Sint-Truiden,N/A,11,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.38,38,50,38,25,25,25,63,25,63,10.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bosuilstadion (Deurne)
1665237600,Oct 08 2022 - 2:00pm,incomplete,N/A,KRC Genk,KV Kortrijk,N/A,11,2.50,1.50,2.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.63,63,63,63,25,13,38,63,38,63,10.25,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cegeka Arena (Genk)
1665245700,Oct 08 2022 - 4:15pm,incomplete,N/A,RFC Seraing,KV Oostende,N/A,11,0.00,0.75,0.00,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.25,25,54,42,29,0,0,54,42,100,8.92,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pairay (Seraing)
1665245700,Oct 08 2022 - 4:15pm,incomplete,N/A,Zulte-Waregem,OH Leuven,N/A,11,0.75,1.75,0.75,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.88,75,100,75,75,25,50,75,88,100,9.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elindus Arena (Waregem)
1665254700,Oct 08 2022 - 6:45pm,incomplete,N/A,Club Brugge,KVC Westerlo,N/A,11,2.50,0.00,2.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.88,63,100,75,38,25,50,88,63,75,14.25,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1665315000,Oct 09 2022 - 11:30am,incomplete,N/A,KV Mechelen,RSC Anderlecht,N/A,11,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.54,42,84,71,25,25,71,84,38,71,10.08,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1665324000,Oct 09 2022 - 2:00pm,incomplete,N/A,AS Eupen,KAA Gent,N/A,11,0.75,1.75,0.75,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.63,63,63,63,38,0,50,63,13,88,12.75,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Kehrweg (Eupen)
1665333000,Oct 09 2022 - 4:30pm,incomplete,N/A,Sporting Charleroi,Standard Liège,N/A,11,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.71,84,84,84,71,17,42,84,42,84,10.58,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pays de Charleroi (Charleroi)
1665342000,Oct 09 2022 - 7:00pm,incomplete,N/A,Union Saint-Gilloise,Cercle Brugge,N/A,11,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.54,46,84,59,13,0,29,84,42,71,11.42,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Joseph Mariën (Bruxelles (Brussels))
1665773100,Oct 14 2022 - 6:45pm,incomplete,N/A,KVC Westerlo,RFC Seraing,N/A,12,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.38,54,84,54,54,29,38,71,42,100,6.50,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Het Kuipje (Westerlo)
1665842400,Oct 15 2022 - 2:00pm,incomplete,N/A,KV Kortrijk,Zulte-Waregem,N/A,12,0.33,0.67,0.33,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.34,34,50,0,0,0,17,17,33,67,9.34,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1665850500,Oct 15 2022 - 4:15pm,incomplete,N/A,Cercle Brugge,AS Eupen,N/A,12,1.67,1.00,1.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.34,50,50,34,34,17,33,50,34,67,11.66,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1665850500,Oct 15 2022 - 4:15pm,incomplete,N/A,Sint-Truiden,Sporting Charleroi,N/A,12,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,50,67,50,33,0,33,50,33,100,8.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion Stayen (Sint-Truiden (St.-Trond))
1665859500,Oct 15 2022 - 6:45pm,incomplete,N/A,OH Leuven,KRC Genk,N/A,12,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.67,50,100,84,50,34,50,100,50,100,9.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power at Den Dreef Stadion (Heverlee)
1665919800,Oct 16 2022 - 11:30am,incomplete,N/A,Standard Liège,Royal Antwerp FC,N/A,12,1.75,3.00,1.75,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.38,42,71,42,25,0,59,71,25,54,7.83,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Maurice Dufrasne (Liège (Luik))
